ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
728,B,C,B,C,C,C,A,C,C,C,D,A,B,D,B,C,C,C,B,D,C,B,B,B,C,A,D,B,C,B,B,B,C,C,B,Moderate
729,A,C,B,C,C,B,B,B,D,B,B,A,C,B,D,B,C,A,C,C,C,D,D,D,B,C,D,C,B,B,C,C,C,B,B,Moderate
730,A,D,D,A,C,B,B,C,B,B,C,C,C,B,D,B,C,C,C,A,C,B,B,B,A,D,C,B,D,A,B,C,B,C,B,Moderate
731,D,C,B,B,D,C,A,D,D,B,C,C,C,B,D,C,B,D,C,B,C,B,C,C,D,C,D,D,D,B,B,C,B,C,B,Moderate
732,C,D,B,C,C,D,D,C,B,D,C,C,B,C,B,C,A,B,D,C,B,B,A,B,A,A,A,B,C,C,B,A,A,D,C,Moderate
733,D,B,C,B,D,C,D,B,D,B,C,B,B,C,B,B,D,D,B,B,D,C,C,D,B,C,C,B,C,A,D,C,C,C,C,Moderate
734,A,B,C,C,A,C,B,C,B,C,B,B,C,D,D,C,C,A,C,B,B,D,C,B,C,B,B,B,B,C,D,B,B,B,C,Moderate
735,B,B,B,C,C,B,C,D,B,A,B,B,B,B,C,C,C,A,B,C,B,C,D,A,D,B,C,B,B,B,C,C,B,D,B,Moderate
736,A,B,D,C,D,B,A,B,B,D,B,B,C,D,C,C,B,C,A,D,B,C,D,C,D,C,B,B,C,A,D,B,B,B,B,Moderate
737,D,C,C,C,B,B,B,B,C,C,C,C,B,A,C,B,B,C,A,D,C,C,B,C,B,D,C,B,A,C,A,C,C,A,C,Moderate
738,B,C,A,B,B,A,D,B,C,D,B,B,C,B,D,C,B,B,C,B,A,C,B,C,C,C,C,C,B,C,C,C,B,B,D,Moderate
739,D,A,C,C,B,D,B,C,B,C,C,C,C,A,C,C,B,D,C,B,C,C,C,B,C,B,B,B,A,D,B,B,B,B,B,Moderate
740,B,A,B,C,B,B,C,A,B,D,B,C,B,C,C,C,B,B,D,C,A,C,B,B,C,C,D,C,B,C,C,B,A,C,A,Moderate
741,C,D,C,D,C,D,B,D,D,C,C,C,C,C,C,D,D,C,C,B,D,B,C,B,B,B,C,B,C,C,C,C,A,C,C,Moderate
742,C,D,B,C,B,C,A,C,C,C,B,B,D,D,C,C,C,B,C,B,A,C,D,B,D,B,B,B,D,A,A,B,C,C,C,Moderate
743,B,D,C,B,C,C,C,B,C,B,C,C,B,A,A,B,C,C,B,C,C,B,B,B,B,C,D,C,C,C,B,C,B,C,D,Moderate
744,C,C,A,B,B,B,A,B,C,B,D,D,B,C,C,C,C,B,C,B,C,C,C,C,A,C,D,C,C,B,B,B,C,B,C,Moderate
745,D,C,A,B,B,A,B,C,B,C,C,B,B,B,C,C,C,C,B,B,D,A,C,D,B,B,B,D,B,C,B,B,C,A,C,Moderate
746,B,C,C,C,C,B,A,B,B,C,C,C,B,A,B,B,A,B,A,C,C,C,C,B,D,A,B,C,B,B,B,B,C,B,D,Moderate
747,C,C,C,A,B,B,D,B,A,B,D,A,B,D,A,A,A,B,B,C,B,B,A,D,B,B,C,C,C,C,C,B,B,B,A,Moderate
748,C,C,C,C,C,B,B,B,B,C,D,D,D,D,C,C,C,C,D,D,C,C,B,B,C,C,B,B,C,C,D,C,A,B,B,Moderate
749,A,B,D,D,B,B,C,C,C,B,B,C,C,C,C,D,B,C,D,B,C,C,B,C,C,D,A,B,B,A,C,C,C,D,C,Moderate
750,C,B,A,C,D,C,B,B,B,C,C,C,D,B,C,A,D,C,B,B,B,D,B,C,C,C,C,C,A,C,B,B,B,B,B,Moderate
751,D,C,B,B,B,C,C,A,B,B,C,C,C,A,B,B,A,A,C,C,B,A,B,B,C,D,B,B,B,B,C,B,D,C,C,Moderate
752,B,B,C,B,C,D,B,B,C,D,B,C,B,B,C,B,B,C,A,B,D,C,C,B,B,C,C,C,B,C,C,B,B,A,B,Moderate
753,B,D,D,B,B,D,C,C,B,C,D,D,B,B,A,C,B,C,C,C,B,C,C,B,B,B,C,B,B,D,C,B,D,A,C,Moderate
754,A,C,B,B,D,D,B,B,D,D,B,C,B,C,D,D,B,B,A,C,C,A,A,D,D,B,B,B,A,C,D,B,B,B,C,Moderate
755,C,B,C,B,B,C,C,B,B,B,C,B,D,C,C,B,D,B,B,B,B,D,B,B,C,B,B,C,D,C,B,B,B,B,D,Moderate
756,B,C,C,D,A,C,B,C,C,C,C,C,B,B,C,B,D,B,C,D,A,B,C,B,D,C,C,B,B,A,B,A,B,B,D,Moderate
757,C,B,C,C,A,B,C,C,C,B,C,C,B,A,A,B,D,C,C,D,B,C,B,A,B,C,C,C,B,B,B,C,C,B,C,Moderate
758,B,B,D,B,C,C,B,C,B,B,C,B,D,D,B,B,B,B,A,B,A,A,C,B,B,B,C,B,B,C,B,C,C,B,C,Moderate
759,C,B,B,B,C,C,D,C,B,A,C,B,C,C,B,C,B,B,A,B,B,C,C,C,B,B,B,C,C,C,D,D,C,D,C,Moderate
760,A,B,D,B,C,D,D,D,B,B,D,B,B,B,A,C,D,C,A,C,C,B,B,C,B,C,C,B,D,D,D,B,A,B,D,Moderate
761,D,B,A,C,B,B,C,B,A,B,B,B,C,C,B,C,C,C,C,C,C,C,A,C,A,B,D,B,B,B,B,C,B,B,C,Moderate
762,B,B,B,C,A,B,B,C,A,C,B,D,D,B,B,A,B,B,C,B,C,A,A,C,A,C,C,A,B,D,B,B,C,B,B,Moderate
763,C,B,C,B,D,C,B,B,B,C,C,D,D,B,C,B,C,C,C,B,C,C,B,C,D,B,B,B,B,B,B,B,B,B,C,Moderate
764,C,D,D,C,B,C,A,D,D,B,B,B,B,C,D,C,C,B,C,C,D,D,B,C,C,B,C,D,B,D,B,B,D,C,B,Moderate
765,A,C,C,C,B,D,B,B,B,B,A,C,C,B,B,C,C,B,B,D,C,B,A,A,D,A,C,C,A,C,B,D,C,C,A,Moderate
766,B,C,A,A,B,A,D,C,C,D,C,D,D,C,B,C,B,B,C,B,B,C,B,B,C,C,C,B,B,A,C,B,C,C,A,Moderate
767,C,A,C,D,B,B,C,B,C,C,B,C,C,B,B,C,D,B,B,A,C,B,B,B,B,C,B,C,A,C,B,B,B,D,C,Moderate
768,B,C,B,C,C,B,C,A,C,A,C,C,B,C,B,B,C,C,D,C,B,B,C,B,C,B,D,C,A,C,A,B,C,C,B,Moderate
769,B,A,C,B,C,C,A,B,D,C,D,D,A,C,C,C,C,B,C,B,B,D,B,C,C,B,D,C,C,D,B,B,B,D,B,Moderate
770,C,B,C,B,B,D,C,B,D,D,C,B,B,D,B,A,C,B,C,B,C,D,D,B,C,C,D,C,A,C,C,B,B,B,B,Moderate
771,B,C,B,C,C,C,C,C,B,C,B,C,C,C,C,D,B,B,B,C,C,D,C,D,A,D,C,C,A,B,C,C,D,C,B,Moderate
772,D,C,B,C,C,B,B,B,C,C,B,B,C,B,D,C,B,C,B,C,C,C,D,B,B,B,B,B,A,C,C,B,C,D,B,Moderate
773,B,B,C,D,C,C,C,D,C,A,C,A,B,C,B,B,B,C,D,B,B,D,C,C,A,A,D,A,C,C,C,C,C,C,B,Moderate
774,C,C,B,B,A,C,B,B,C,C,C,C,B,C,C,A,C,B,C,B,C,C,C,C,B,C,B,C,A,B,C,C,B,B,A,Moderate
775,D,B,C,B,C,C,B,D,B,D,A,B,C,B,B,C,A,B,B,B,C,B,C,C,B,D,C,D,C,B,B,C,A,D,B,Moderate
776,D,B,D,C,D,A,C,C,A,B,C,B,C,A,B,A,C,D,C,C,D,D,C,C,B,B,A,C,C,D,A,B,C,D,D,Moderate
777,A,B,A,B,C,B,C,B,C,B,B,D,B,A,C,B,B,C,B,C,A,B,D,B,A,B,C,B,B,B,C,D,D,C,B,Moderate
778,A,A,B,D,B,B,A,B,C,C,C,C,B,C,D,C,C,C,C,C,B,C,B,B,D,C,B,A,C,C,B,B,D,B,C,Moderate
779,C,B,D,C,B,B,B,B,A,B,C,B,B,C,B,B,A,C,A,B,C,C,A,B,C,C,C,C,A,C,C,D,C,B,D,Moderate
780,B,B,C,D,D,C,C,B,B,D,B,D,C,C,B,D,B,C,C,B,B,A,B,C,C,C,D,B,B,B,B,D,D,C,C,Moderate
781,C,B,B,D,C,A,B,B,B,B,D,C,C,B,A,B,C,A,B,C,B,C,C,B,D,D,C,D,B,D,C,D,C,D,D,Moderate
782,B,D,A,D,C,B,D,B,B,B,D,D,B,C,C,B,C,C,B,B,A,D,C,C,B,B,B,B,B,D,A,B,D,C,B,Moderate
783,C,C,C,B,C,B,C,B,C,B,D,D,B,C,B,B,B,A,A,B,B,C,B,B,B,C,B,A,C,C,B,B,B,A,D,Moderate
784,C,B,C,A,C,D,C,C,D,B,C,B,C,C,B,B,B,C,C,B,A,B,C,C,B,C,C,C,C,C,B,D,D,D,B,Moderate
785,B,A,C,B,C,D,C,B,B,D,A,A,C,C,C,B,B,B,C,A,C,B,D,B,A,C,C,A,D,B,B,B,C,C,B,Moderate
786,C,B,C,D,C,C,B,A,C,B,B,A,B,A,D,D,A,B,B,D,C,B,C,A,B,A,B,D,D,D,C,C,A,A,B,Moderate
787,A,B,B,C,C,C,B,C,C,C,D,B,C,B,D,C,D,B,B,A,D,C,D,B,D,B,B,C,B,A,B,D,C,D,B,Moderate
788,C,B,C,C,C,B,B,C,C,A,D,D,B,C,B,C,C,B,B,D,B,A,A,C,C,B,A,C,C,B,C,B,C,C,C,Moderate
789,C,A,D,A,C,A,C,C,C,D,B,B,B,C,C,C,B,A,A,D,A,A,B,D,A,C,C,D,C,C,C,C,C,B,B,Moderate
790,A,D,A,C,C,B,B,B,D,C,B,D,C,D,C,B,B,D,D,D,B,D,B,B,B,B,C,B,C,B,B,B,C,C,A,Moderate
791,D,B,A,B,B,C,C,C,B,B,B,C,B,D,B,C,D,B,C,B,B,C,C,B,A,D,C,C,B,B,C,B,C,D,B,Moderate
792,A,C,B,B,B,B,B,B,B,B,A,B,B,C,C,B,D,C,C,C,C,B,B,B,A,C,C,B,D,B,B,B,B,D,B,Moderate
793,B,C,A,B,A,C,C,C,B,B,D,C,C,B,A,B,C,A,B,C,A,C,C,C,C,B,B,B,B,B,B,C,B,B,D,Moderate
794,A,C,C,C,C,A,B,B,C,A,D,C,C,D,C,B,D,A,C,B,B,D,B,B,B,B,C,B,B,B,B,C,C,B,C,Moderate
795,A,D,B,C,D,A,D,A,B,B,A,C,D,B,B,C,A,B,B,B,D,D,D,B,C,B,B,B,B,A,D,B,D,B,B,Moderate
796,B,B,B,B,A,D,B,C,B,C,C,C,A,B,B,C,C,C,D,D,C,B,C,B,A,B,D,B,C,B,B,B,C,B,B,Moderate
797,B,C,B,C,B,B,C,B,B,C,D,B,B,B,B,C,A,B,D,A,C,C,C,C,B,C,D,B,D,C,B,D,D,D,A,Moderate
798,C,C,B,C,D,B,C,B,C,C,B,B,A,B,D,C,C,B,B,B,B,C,C,D,B,B,D,B,C,B,B,A,C,B,B,Moderate
799,B,A,C,B,A,B,C,C,C,A,C,B,B,C,A,B,B,B,C,C,D,B,B,B,C,B,B,C,D,B,C,B,A,B,C,Moderate
800,A,D,B,B,B,B,B,B,B,B,D,B,A,D,C,C,B,C,A,D,C,D,C,D,C,A,C,C,D,C,C,B,B,A,B,Moderate
801,C,B,C,A,B,B,C,C,C,D,B,A,C,C,C,C,B,B,B,D,C,C,B,D,C,D,B,B,C,B,D,B,C,A,C,Moderate
802,C,C,B,D,B,B,B,C,B,B,B,A,B,B,A,B,B,C,D,C,A,B,C,B,C,B,C,C,B,B,B,D,D,B,B,Moderate
803,B,A,B,B,B,C,B,C,B,B,D,C,A,B,C,C,D,B,C,B,C,C,C,D,B,D,D,C,B,C,D,C,B,D,C,Moderate
804,C,C,B,C,C,C,D,B,C,D,B,B,B,D,B,C,D,D,C,C,B,C,C,C,D,C,C,B,C,B,D,C,B,B,A,Moderate
805,B,B,D,B,B,C,B,C,D,C,C,C,C,C,D,A,C,A,B,A,D,D,D,D,B,B,A,D,C,B,C,C,C,B,B,Moderate
806,B,B,C,D,C,D,D,C,B,C,C,A,D,B,D,D,B,D,A,D,B,C,C,C,B,C,B,B,D,B,B,B,B,C,C,Moderate
807,B,D,B,B,C,C,A,C,C,B,B,A,B,C,B,B,C,A,B,D,D,C,B,D,B,D,A,A,B,B,C,C,C,B,C,Moderate
808,D,D,C,A,B,B,C,B,C,A,B,B,B,B,B,B,C,C,A,A,B,D,A,C,D,C,B,B,C,D,C,C,B,B,B,Moderate
809,A,D,C,B,B,D,C,B,B,C,B,C,B,A,B,A,A,B,C,C,B,D,A,B,B,C,D,C,B,C,D,C,C,C,C,Moderate
810,C,D,C,D,C,C,B,C,B,B,B,B,B,D,C,D,B,A,B,A,B,D,B,D,D,B,B,C,A,B,C,C,B,B,C,Moderate
811,D,B,B,C,B,B,B,B,B,B,B,D,C,C,C,D,C,C,A,A,C,B,D,C,C,B,B,C,D,B,C,C,B,B,B,Moderate
812,C,B,C,C,D,B,B,C,C,C,C,A,D,C,B,A,C,C,A,D,B,C,B,A,C,A,C,B,B,C,B,A,B,B,B,Moderate
813,C,C,B,B,C,C,D,C,B,B,C,B,C,D,B,B,B,C,B,B,C,D,D,C,C,B,C,B,C,C,D,D,B,B,B,Moderate
814,C,C,C,D,D,B,C,C,D,D,D,C,C,C,B,B,B,C,C,C,C,C,C,B,C,B,B,D,B,C,C,C,B,C,C,Moderate
815,B,D,C,B,B,B,C,B,A,D,B,D,C,B,C,C,D,C,B,C,D,B,C,A,C,C,B,C,C,D,B,B,C,C,B,Moderate
816,C,B,B,B,D,C,B,B,D,B,A,A,B,D,B,A,C,A,D,B,B,B,A,B,C,A,A,C,C,C,B,B,C,D,D,Moderate
817,B,B,B,D,A,C,B,C,C,B,D,D,D,D,B,D,B,B,B,C,C,B,B,A,D,C,B,A,C,C,D,C,C,C,B,Moderate
818,B,A,C,B,D,D,B,A,A,B,C,B,C,B,C,B,B,B,B,C,C,B,B,C,B,B,A,B,B,C,C,B,B,B,D,Moderate
819,C,D,B,A,C,C,D,C,C,B,C,B,B,B,C,C,B,B,D,B,D,B,D,A,C,C,B,A,B,B,A,C,B,B,B,Moderate
820,B,C,A,B,B,C,D,B,C,C,B,A,A,C,B,B,B,D,B,A,B,C,D,C,B,C,B,C,B,B,B,C,C,C,B,Moderate
821,B,C,D,C,B,A,C,B,B,B,B,B,A,B,C,A,B,C,D,B,A,B,B,C,C,B,B,B,B,C,D,C,C,D,B,Moderate
822,C,C,B,C,B,A,B,C,A,B,D,C,B,B,D,C,A,C,D,B,A,B,B,C,B,C,C,C,B,C,C,B,C,A,A,Moderate
823,C,B,C,A,B,C,B,C,A,B,B,C,B,B,C,B,C,D,A,B,B,C,B,B,D,B,D,B,C,C,B,C,D,C,B,Moderate
824,C,B,A,B,D,B,B,D,C,C,B,B,B,B,C,B,B,C,A,B,C,B,B,C,C,A,B,B,B,C,D,D,B,C,B,Moderate
825,C,B,D,B,C,C,D,B,D,B,D,A,C,B,D,C,D,A,B,C,B,C,D,D,B,B,B,B,A,C,A,B,D,A,D,Moderate
826,D,C,C,B,A,A,B,B,C,B,B,C,D,B,B,C,B,B,C,C,C,B,D,C,B,B,B,C,C,C,A,B,C,B,A,Moderate
827,C,D,C,C,A,A,D,D,C,B,D,B,B,B,A,B,C,C,D,C,B,C,B,C,C,B,D,B,D,B,B,A,A,C,C,Moderate
828,D,C,A,A,D,B,D,C,B,D,C,B,B,B,B,D,B,A,C,B,B,B,D,D,C,B,C,B,B,B,C,C,B,B,B,Moderate
829,C,C,B,B,A,D,B,A,B,D,A,A,A,B,B,B,B,C,C,D,A,C,C,A,B,C,A,B,B,B,C,B,C,B,D,Moderate
830,B,C,A,A,B,B,D,A,C,B,C,C,B,B,B,B,D,C,B,C,C,D,C,C,C,D,B,C,D,B,B,D,C,B,B,Moderate
831,B,C,B,D,D,B,C,D,C,B,C,A,B,B,C,C,B,C,C,A,B,B,D,A,C,B,B,A,A,A,A,D,A,C,B,Moderate
832,D,C,C,B,C,D,C,C,A,C,D,B,D,C,C,D,C,B,A,C,A,C,B,B,B,B,A,B,C,B,D,B,C,A,D,Moderate
833,D,C,C,C,A,C,B,C,B,C,B,B,B,B,B,C,D,D,C,A,B,C,C,D,C,C,B,C,D,C,B,C,D,C,C,Moderate
834,B,B,B,D,C,C,B,A,C,C,B,A,A,D,C,B,C,C,B,D,C,A,B,B,C,D,B,C,C,B,B,D,B,A,B,Moderate
835,A,B,B,D,C,B,C,C,C,B,C,B,B,B,C,C,D,C,B,B,B,C,B,C,C,A,C,B,B,A,C,C,C,D,B,Moderate
836,B,A,A,A,D,B,B,A,A,C,B,A,B,C,B,B,B,B,B,C,C,B,B,C,C,C,B,C,C,B,B,C,C,D,C,Moderate
837,C,C,D,C,B,C,C,A,C,D,B,B,C,C,B,C,B,B,B,C,C,B,B,B,C,D,B,B,B,C,C,C,D,D,C,Moderate
838,C,D,B,D,B,D,C,B,B,C,A,B,A,C,A,B,B,B,B,C,C,D,C,C,B,B,D,B,C,D,B,C,C,D,A,Moderate
839,B,A,B,B,B,C,B,B,D,C,B,B,C,B,B,B,C,C,D,B,D,C,B,B,C,B,B,B,C,C,D,B,C,C,B,Moderate
840,D,B,A,C,C,D,D,C,C,A,B,A,D,B,B,B,A,C,D,D,B,C,B,B,C,B,C,B,D,C,C,C,B,B,B,Moderate
841,A,D,C,D,D,D,C,D,C,C,B,C,B,C,A,B,B,B,D,A,B,C,C,B,B,B,A,D,C,B,B,B,D,C,B,Moderate
842,B,A,C,C,B,B,B,D,C,B,C,B,B,C,B,C,C,C,B,D,C,C,C,C,D,B,D,D,C,D,A,B,B,B,B,Moderate
843,C,C,C,C,D,B,C,C,B,B,D,D,B,B,C,B,C,C,B,B,C,C,C,A,B,A,C,B,C,C,B,D,C,A,B,Moderate
844,D,C,B,B,A,C,D,C,B,D,B,C,B,B,C,C,B,B,D,B,C,D,B,B,A,B,B,C,D,A,B,B,B,C,A,Moderate
845,B,C,C,B,C,C,C,C,A,C,B,B,D,A,B,D,C,B,B,A,C,A,C,B,A,C,C,D,D,C,B,B,B,C,B,Moderate
846,C,B,C,B,A,C,A,B,B,C,B,C,B,B,B,B,B,C,D,B,C,B,B,B,C,C,B,C,B,D,B,D,B,D,B,Moderate
847,D,B,B,D,B,B,B,B,B,C,B,C,D,D,B,D,C,C,B,B,D,C,C,C,C,C,B,B,D,C,B,B,D,B,C,Moderate
848,B,D,B,D,B,B,B,D,C,A,C,B,C,C,D,B,A,B,C,C,C,B,C,B,B,B,B,C,B,A,B,B,A,A,C,Moderate
849,C,B,B,D,C,B,C,B,B,D,B,D,B,A,D,D,D,A,B,B,B,A,B,B,C,B,D,C,D,B,B,B,B,C,C,Moderate
850,C,B,B,C,B,C,A,C,C,D,C,B,A,B,B,C,A,C,B,D,C,C,C,C,C,B,B,B,B,D,B,B,C,C,B,Moderate
851,B,C,B,A,B,C,A,D,C,B,C,C,D,B,A,B,B,B,C,D,B,B,A,D,C,C,C,C,B,C,C,C,B,D,C,Moderate
852,D,C,B,B,C,B,D,D,B,D,C,C,C,D,B,B,D,C,C,C,C,B,C,B,D,B,C,D,A,B,B,C,B,B,C,Moderate
853,A,C,D,B,C,B,B,B,C,D,C,B,A,B,B,C,B,C,A,C,B,D,C,C,C,C,C,C,C,B,B,D,C,C,C,Moderate
854,C,D,A,B,D,B,B,B,A,C,B,C,B,A,A,B,C,B,D,B,C,B,C,B,D,B,B,B,B,A,D,D,B,D,B,Moderate
855,B,C,B,C,A,B,B,D,A,C,B,D,A,B,C,B,A,B,B,C,D,C,C,C,C,B,D,A,A,C,A,C,B,C,B,Moderate
856,C,D,C,B,C,B,D,D,C,C,B,C,C,A,C,B,A,D,D,B,B,C,A,B,C,C,C,D,D,C,B,A,D,C,B,Moderate
857,C,C,D,A,D,C,C,A,A,B,C,B,C,C,A,C,D,A,D,B,C,B,B,B,B,C,B,B,B,D,B,B,D,D,B,Moderate
858,B,B,D,B,A,D,B,B,B,C,C,C,D,B,A,C,B,C,B,B,B,C,D,B,C,B,C,B,C,B,D,D,C,B,B,Moderate
859,C,B,C,C,C,D,C,A,B,C,A,C,B,C,C,C,D,C,D,B,B,B,B,C,B,C,B,B,C,C,D,B,B,C,B,Moderate
860,C,B,C,B,B,C,B,C,B,B,C,A,C,B,B,C,D,B,C,B,B,D,C,D,C,B,C,D,A,B,B,D,C,B,A,Moderate
861,B,A,C,B,D,D,D,B,B,B,D,D,B,D,C,B,A,C,D,C,B,C,A,C,C,B,C,D,D,C,A,D,C,D,C,Moderate
862,C,C,B,B,B,C,B,C,C,C,D,B,D,B,B,D,B,D,A,B,B,B,D,A,B,B,C,C,C,B,B,C,B,A,D,Moderate
863,C,A,C,B,B,D,B,B,D,D,B,C,B,C,B,A,B,A,C,B,B,B,B,C,C,B,B,A,B,C,B,B,C,C,B,Moderate
864,B,C,D,C,B,B,C,B,B,A,C,C,C,C,C,B,B,C,B,D,C,D,B,C,B,D,C,B,B,C,C,C,C,B,C,Moderate
865,D,C,C,B,D,D,C,C,B,C,B,C,A,C,C,B,D,C,C,A,C,C,B,B,C,C,C,B,D,B,C,C,B,B,D,Moderate
866,D,D,D,B,B,B,B,D,D,C,B,B,D,A,C,A,D,C,B,B,D,D,D,C,B,C,D,D,C,B,C,C,C,B,A,Moderate
867,C,A,B,A,B,C,B,C,D,C,C,A,D,C,C,D,C,A,D,C,B,B,C,C,C,C,B,C,D,B,D,C,D,C,D,Moderate
868,C,B,C,C,C,D,B,C,B,A,C,B,A,A,B,B,B,C,B,C,C,C,D,B,A,A,B,B,C,B,A,A,D,D,D,Moderate
869,B,A,C,B,D,B,B,B,B,D,A,B,B,B,B,A,D,C,A,C,B,C,B,C,D,A,C,C,B,B,B,C,A,B,B,Moderate
870,C,B,B,B,A,B,C,C,C,C,A,C,A,A,B,B,C,A,C,C,B,A,C,B,D,B,B,C,C,B,B,A,B,D,B,Moderate
871,B,B,B,B,B,B,A,B,B,B,B,D,C,A,B,C,C,C,D,C,A,B,C,B,B,C,B,C,B,B,C,C,C,C,D,Moderate
872,B,C,D,D,B,B,B,D,B,B,C,D,B,C,B,D,C,C,D,B,D,B,C,D,B,D,B,B,B,A,D,D,C,C,B,Moderate
873,C,B,B,B,A,B,B,C,C,B,C,C,C,B,D,B,B,C,C,B,C,B,D,A,B,C,B,C,C,B,D,B,A,B,C,Moderate
874,C,C,B,A,C,C,C,D,B,C,B,C,D,B,C,B,A,B,D,C,B,D,B,C,D,C,C,B,B,A,D,D,C,C,A,Moderate
875,B,C,B,C,C,B,C,B,C,C,C,C,B,D,C,B,B,B,B,C,C,B,C,D,A,D,C,C,C,C,C,C,B,B,D,Moderate
876,C,C,C,B,B,D,D,C,B,C,B,B,A,B,B,B,A,A,B,A,B,C,B,B,C,B,B,C,D,B,C,C,B,B,D,Moderate
877,B,C,C,B,C,B,D,A,B,B,B,B,B,B,C,C,C,C,B,A,C,D,B,B,B,A,B,B,D,D,B,B,A,B,B,Moderate
878,D,B,D,C,C,B,B,B,C,B,C,C,B,B,C,C,B,C,B,C,C,B,C,B,C,B,B,C,C,D,B,D,C,C,B,Moderate
879,B,B,C,D,B,D,B,C,C,B,C,B,B,B,C,B,C,C,B,B,C,C,C,A,D,B,C,B,D,B,B,C,C,C,D,Moderate
880,A,B,D,C,C,A,D,C,C,B,D,B,B,D,C,B,C,B,B,B,D,C,C,C,B,B,C,A,A,D,C,B,C,C,C,Moderate
881,B,B,C,C,B,B,D,C,B,D,A,B,D,C,C,C,D,D,C,B,B,C,D,B,B,B,D,B,C,B,C,C,C,B,B,Moderate
882,C,C,D,C,B,B,C,D,B,D,C,A,B,C,C,B,C,C,C,B,C,B,C,A,B,C,B,B,D,C,C,B,C,C,C,Moderate
883,A,B,B,C,B,D,B,B,B,B,D,B,D,B,A,B,B,C,B,B,D,C,B,B,D,B,B,C,C,B,D,B,B,B,D,Moderate
884,C,C,B,C,B,A,B,C,B,C,C,B,C,C,D,B,D,A,C,C,C,C,B,C,B,D,B,B,B,B,D,C,B,B,D,Moderate
885,C,B,B,B,D,C,A,B,B,B,B,B,C,D,B,C,C,D,A,B,B,B,B,C,A,C,B,B,A,C,D,B,A,C,A,Moderate
886,B,A,C,C,B,A,B,B,B,D,D,B,A,B,C,D,C,C,B,A,C,B,B,D,A,A,B,C,B,C,B,D,B,C,B,Moderate
887,A,B,B,D,B,D,C,B,C,B,B,C,D,C,B,C,B,B,B,B,B,C,C,B,C,B,C,C,D,D,B,B,C,B,D,Moderate
888,B,D,C,D,C,B,A,B,B,B,B,D,A,C,B,D,C,C,B,D,B,B,D,D,A,C,A,C,C,B,B,B,C,C,B,Moderate
889,A,B,A,D,C,D,B,B,C,B,B,D,B,C,D,A,C,D,B,C,B,C,D,C,B,C,C,B,C,B,B,B,D,B,A,Moderate
890,D,B,C,B,C,D,C,C,B,B,B,B,A,B,B,B,B,C,C,C,B,B,B,C,C,C,A,B,C,C,A,C,D,B,B,Moderate
891,A,C,C,D,C,C,B,D,B,B,B,C,D,B,B,B,B,B,C,B,C,B,B,B,B,C,B,B,A,C,C,B,C,C,C,Moderate
892,A,B,C,B,D,C,B,B,C,D,C,B,B,A,A,B,B,C,B,D,B,B,B,C,B,B,B,B,D,D,C,A,C,B,C,Moderate
893,C,C,D,D,C,C,B,B,B,C,B,B,B,B,A,B,C,B,A,B,C,C,C,C,B,C,D,A,B,C,C,C,B,A,A,Moderate
894,D,B,B,C,D,B,B,B,C,C,D,B,C,B,C,B,C,B,C,B,C,C,A,A,B,C,C,D,C,C,C,A,B,A,C,Moderate
895,A,C,B,C,C,B,B,B,B,B,B,B,B,C,C,D,B,B,D,A,A,B,D,C,C,D,C,B,C,C,B,C,D,D,B,Moderate
896,B,D,B,B,C,B,B,C,B,D,B,B,A,B,B,B,D,D,B,B,A,B,D,B,A,D,D,D,B,C,D,B,D,B,C,Moderate
897,B,A,C,C,A,B,C,C,B,B,B,C,D,A,B,C,A,B,B,B,B,A,C,B,C,A,B,C,D,C,B,C,B,A,B,Moderate
898,A,C,C,B,B,A,A,D,B,D,B,A,B,D,C,A,D,B,B,C,A,A,D,C,D,B,D,C,C,C,B,D,B,D,D,Moderate
899,B,A,B,B,C,C,B,B,C,D,C,B,A,C,B,B,B,D,C,B,C,A,B,C,A,A,D,B,C,B,A,C,C,C,B,Moderate
900,C,C,B,A,B,B,A,C,D,B,A,D,A,B,C,B,C,B,C,C,C,C,C,B,B,A,B,B,D,A,D,C,B,B,D,Moderate
901,B,D,C,B,D,C,B,D,A,C,C,D,C,C,B,A,B,C,D,C,A,C,B,B,A,B,D,C,B,C,D,C,D,D,C,Moderate
902,D,D,C,C,B,D,D,C,B,C,C,A,C,C,A,C,B,B,B,A,D,C,D,C,B,B,B,B,C,B,D,A,C,D,B,Moderate
903,D,C,C,C,B,D,B,A,D,A,B,C,B,C,D,B,B,C,B,B,C,C,C,B,C,B,B,C,B,B,D,C,B,C,B,Moderate
904,B,B,C,C,B,B,D,C,B,A,D,B,B,B,B,C,B,C,B,B,C,B,B,C,B,C,A,B,C,C,B,C,B,C,D,Moderate
905,B,C,C,B,B,C,A,C,B,A,B,B,C,C,A,B,B,A,B,D,B,B,C,B,D,C,B,C,C,B,D,B,D,D,A,Moderate
