ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
752,C,C,A,D,B,B,B,C,B,D,B,B,B,C,A,B,D,C,B,A,C,B,D,B,B,C,A,B,B,C,B,C,B,C,B,Moderate
753,C,C,D,B,B,B,C,B,C,B,C,C,C,C,B,D,D,C,C,B,B,B,C,C,B,B,B,B,B,C,B,C,C,B,B,Moderate
754,C,C,B,C,D,A,A,C,C,A,B,C,B,C,B,B,C,B,B,B,B,C,B,C,B,D,C,B,D,B,D,C,C,A,C,Moderate
755,A,B,B,B,C,C,B,C,C,B,B,C,B,D,B,B,D,B,C,B,B,B,B,C,B,B,C,C,B,C,B,B,C,D,C,Moderate
756,C,B,C,C,C,B,C,B,C,B,B,B,B,C,C,C,C,C,C,C,D,B,C,B,B,D,C,D,C,C,B,C,B,B,A,Moderate
757,A,B,D,C,C,A,B,C,B,B,B,C,C,B,C,B,B,C,B,B,C,C,A,A,C,B,C,C,C,B,A,A,C,B,B,Moderate
758,A,C,C,B,D,C,C,C,B,B,B,B,B,B,D,B,B,B,B,B,C,B,B,B,C,C,B,B,D,B,C,C,C,C,A,Moderate
759,C,C,D,C,C,C,A,B,D,C,D,C,D,B,B,A,D,C,B,D,D,B,B,C,C,B,B,C,B,B,C,D,C,C,C,Moderate
760,B,C,B,D,D,D,C,B,C,B,B,C,B,C,C,C,D,B,C,B,B,C,D,D,B,B,B,B,B,B,D,D,D,C,D,Moderate
761,B,B,B,A,B,D,C,B,D,B,C,A,C,C,C,C,D,C,B,C,B,B,B,B,B,B,C,B,C,C,C,C,B,C,B,Moderate
762,B,C,B,D,D,C,B,C,B,C,B,B,B,C,B,C,C,B,C,D,C,B,B,B,C,C,B,D,C,B,C,C,B,A,B,Moderate
763,C,D,C,B,A,C,C,A,C,B,B,B,B,C,B,D,B,B,B,C,C,C,A,B,C,B,B,B,D,C,D,B,C,B,B,Moderate
764,D,C,C,C,C,D,C,B,C,C,C,A,C,C,C,B,B,C,B,B,A,B,B,D,B,D,D,C,C,A,B,B,D,A,D,Moderate
765,A,D,A,C,A,B,D,B,B,B,C,B,D,D,C,B,D,C,D,B,C,A,D,B,B,B,B,A,B,C,D,B,D,C,A,Moderate
766,D,D,B,B,D,B,B,C,B,A,A,D,B,B,D,C,A,C,B,D,B,C,B,A,A,C,B,C,B,C,C,D,A,D,B,Moderate
767,C,A,B,B,C,C,C,C,B,C,B,C,C,A,C,C,C,B,B,A,B,A,B,D,C,B,B,B,B,C,A,D,B,C,B,Moderate
768,D,C,C,B,C,C,B,C,D,C,C,B,D,B,D,C,D,A,B,B,B,B,B,C,B,A,C,C,B,A,C,B,B,B,D,Moderate
769,B,A,A,A,B,C,A,B,C,B,B,C,C,B,A,B,D,B,D,D,C,C,B,D,C,D,B,B,C,B,A,C,B,C,B,Moderate
770,B,A,B,C,C,B,C,C,C,C,B,D,B,B,C,C,C,C,C,A,C,B,A,C,C,C,B,A,B,B,B,C,C,D,C,Moderate
771,B,D,B,A,C,D,B,D,C,C,C,C,A,C,C,D,C,D,C,B,C,C,B,A,C,B,B,B,C,C,B,B,C,B,C,Moderate
772,B,B,A,C,D,B,C,B,C,C,D,B,D,B,A,D,D,B,C,C,D,C,B,D,C,C,B,D,C,B,B,B,C,B,B,Moderate
773,D,B,B,B,C,B,B,B,C,B,A,B,B,A,C,C,C,C,C,A,B,B,B,B,B,D,D,D,C,D,C,D,B,C,B,Moderate
774,C,C,D,C,C,C,B,A,B,C,D,B,B,B,C,A,A,D,C,D,B,D,D,C,D,B,A,B,C,B,C,B,C,B,D,Moderate
775,B,B,B,C,B,C,A,A,C,C,C,D,B,D,B,C,B,C,D,C,C,D,B,C,A,A,C,D,A,C,A,C,B,B,B,Moderate
776,B,B,C,C,B,B,A,D,D,B,A,C,B,B,C,C,D,B,C,A,D,A,B,C,C,D,B,C,B,B,B,B,C,B,D,Moderate
777,D,B,B,C,B,B,A,B,C,C,D,B,D,D,B,A,B,B,A,C,C,C,C,B,D,D,C,B,C,A,B,A,B,B,C,Moderate
778,A,B,B,C,B,C,B,C,B,C,B,B,B,B,C,D,B,C,C,C,D,A,C,D,C,D,B,B,C,C,A,C,D,B,D,Moderate
779,C,C,B,D,B,D,D,B,A,C,C,C,C,B,B,A,D,C,C,C,B,C,B,D,B,B,B,C,B,B,B,B,D,B,D,Moderate
780,C,C,C,B,A,B,C,D,D,C,C,C,D,B,B,A,C,C,B,D,B,D,B,B,B,B,C,B,D,C,B,C,B,B,C,Moderate
781,B,B,C,B,A,B,B,B,C,C,C,D,C,A,D,B,D,C,D,B,B,B,C,C,C,B,C,C,B,C,B,D,B,C,C,Moderate
782,D,A,A,B,B,D,B,B,D,D,C,B,D,C,B,D,B,C,B,C,A,C,B,D,C,D,B,C,B,B,B,C,D,C,B,Moderate
783,A,D,C,D,B,C,B,C,D,C,C,C,C,D,C,B,C,B,A,D,B,B,C,B,B,B,B,C,B,B,B,B,C,C,A,Moderate
784,A,C,D,B,B,C,C,C,B,B,B,B,A,B,D,C,B,B,B,C,D,C,C,B,D,C,B,B,B,B,B,A,B,D,C,Moderate
785,C,D,B,B,B,C,B,C,A,D,C,B,C,C,B,C,B,C,C,B,C,B,B,C,C,C,B,C,A,D,B,D,B,C,C,Moderate
786,B,D,D,C,C,B,C,B,D,D,C,B,B,C,C,B,C,B,B,C,B,B,B,B,C,B,C,C,D,D,B,C,C,C,C,Moderate
787,C,B,B,B,B,D,C,C,D,B,A,B,B,D,C,D,A,C,D,C,A,B,C,C,B,B,B,B,A,D,C,A,A,D,B,Moderate
788,B,C,C,B,B,B,B,D,A,A,C,C,D,C,C,A,D,B,B,B,D,A,D,C,B,B,D,C,B,B,C,C,B,B,A,Moderate
789,B,C,B,A,A,C,C,B,B,D,B,B,C,C,C,B,B,B,D,C,C,D,C,C,C,B,B,C,C,C,C,C,C,A,C,Moderate
790,B,C,B,D,C,B,C,D,A,B,C,D,A,B,B,A,A,B,C,B,D,B,D,C,C,C,C,A,C,B,B,B,B,A,C,Moderate
791,C,B,B,B,B,C,A,B,B,C,D,C,B,C,B,B,B,C,B,C,D,B,C,B,B,C,C,C,C,C,B,D,B,B,D,Moderate
792,D,C,A,D,C,D,D,C,B,A,C,B,A,D,A,C,C,B,C,C,C,C,B,B,C,A,D,B,C,C,D,C,D,B,D,Moderate
793,C,D,B,B,C,D,C,B,A,B,C,B,C,D,B,B,C,B,D,B,B,D,C,B,D,A,C,A,C,D,B,D,C,B,B,Moderate
794,B,B,B,B,B,C,B,B,B,D,B,B,B,C,C,B,D,B,D,A,A,B,A,D,C,B,D,C,D,A,B,B,C,C,C,Moderate
795,C,B,C,D,C,C,D,A,A,C,B,D,C,A,B,D,B,B,C,B,A,B,B,B,C,D,B,B,B,B,B,A,B,C,A,Moderate
796,B,B,B,B,B,C,D,D,B,D,B,B,C,B,D,C,C,C,C,B,B,B,B,D,B,A,A,B,C,C,B,B,A,B,B,Moderate
797,C,C,B,D,B,B,C,D,B,C,B,D,B,B,B,A,B,D,C,B,B,C,B,C,B,B,D,D,D,D,C,B,B,C,D,Moderate
798,A,B,C,D,C,C,B,C,B,B,C,C,B,C,C,D,B,D,C,B,B,D,B,B,B,C,B,C,B,C,A,C,B,B,C,Moderate
799,C,C,C,C,D,B,C,B,C,B,D,B,C,B,D,C,C,C,C,C,B,C,C,B,B,B,C,B,B,D,C,B,C,B,B,Moderate
800,B,C,A,C,A,D,B,B,B,C,B,D,B,A,B,B,B,C,C,C,B,C,B,B,B,B,C,B,B,B,B,B,C,D,B,Moderate
801,B,B,B,D,C,B,B,B,D,B,D,A,C,B,C,B,A,B,C,C,A,C,B,C,A,C,D,A,B,B,B,B,C,C,C,Moderate
802,C,B,B,B,B,C,B,B,C,B,A,C,B,C,A,B,B,B,D,C,C,C,D,A,B,B,B,A,B,B,C,B,A,B,D,Moderate
803,B,C,D,B,C,B,C,D,B,C,C,C,B,C,C,C,A,C,C,B,B,C,C,D,C,D,B,A,C,B,B,D,B,A,D,Moderate
804,C,C,B,C,B,C,D,C,A,B,C,B,B,B,C,B,B,B,D,C,B,B,C,B,B,B,D,A,B,B,C,C,C,C,C,Moderate
805,A,B,C,C,B,C,B,C,C,B,C,B,C,D,D,B,D,D,C,C,B,B,D,B,B,C,B,C,C,C,C,D,B,C,B,Moderate
806,B,B,C,A,D,C,C,D,C,D,C,C,C,B,D,C,C,B,C,C,B,B,C,D,B,B,C,D,D,B,B,B,B,C,B,Moderate
807,C,C,C,B,D,B,C,B,C,C,C,A,C,B,C,B,C,B,C,D,B,B,A,C,B,C,B,B,C,B,D,C,C,B,B,Moderate
808,B,B,C,B,C,B,B,C,B,B,C,C,B,C,B,A,B,B,C,C,D,C,B,B,D,A,D,C,C,A,A,C,A,B,B,Moderate
809,C,C,A,D,D,B,C,B,B,D,B,B,A,D,A,A,C,D,B,B,B,A,C,D,A,B,C,A,C,C,D,C,A,B,B,Moderate
810,C,C,B,B,B,B,B,D,B,B,C,A,A,C,C,B,C,C,D,B,A,B,B,B,A,A,C,A,C,D,C,D,C,B,B,Moderate
811,D,C,B,C,B,B,B,B,B,B,A,A,C,D,C,B,C,A,C,B,B,D,D,B,D,B,C,C,A,D,C,D,C,A,D,Moderate
812,C,B,D,B,A,B,A,D,D,B,B,B,C,B,B,C,B,B,C,A,B,B,C,C,C,B,C,B,C,D,B,D,C,C,C,Moderate
813,B,A,A,D,C,C,C,C,B,B,B,D,B,B,B,B,B,B,A,B,C,B,B,B,B,C,B,B,B,B,A,B,A,D,C,Moderate
814,B,B,B,A,B,C,B,C,B,C,C,B,C,C,B,C,C,A,C,B,C,C,D,C,B,D,B,C,C,D,D,B,C,A,B,Moderate
815,C,B,C,B,B,B,B,C,B,B,B,C,C,B,B,C,B,B,C,C,C,B,C,B,B,C,C,D,B,D,C,B,C,A,C,Moderate
816,B,C,B,B,B,B,B,B,B,A,B,B,D,A,C,B,D,B,A,C,C,C,C,B,B,C,C,C,B,C,C,D,B,B,C,Moderate
817,D,B,B,A,C,C,A,B,C,C,B,C,B,D,B,A,A,A,C,C,B,B,B,B,C,B,D,D,D,B,B,B,B,C,B,Moderate
818,C,C,C,A,B,A,B,C,A,C,B,D,B,B,C,B,C,D,C,B,B,B,B,D,D,C,B,D,C,B,B,D,A,B,C,Moderate
819,B,A,B,D,B,A,B,D,B,D,C,D,D,C,C,D,B,D,B,C,B,B,B,B,A,B,B,D,B,B,B,C,C,D,C,Moderate
820,C,B,C,B,C,B,C,B,C,C,B,D,B,C,C,B,A,B,B,D,B,B,C,B,C,C,C,C,B,C,B,D,B,C,C,Moderate
821,D,D,A,C,B,B,D,A,D,B,C,D,D,C,C,C,A,C,D,D,B,B,B,D,B,A,B,B,C,B,B,B,D,B,B,Moderate
822,A,C,D,A,B,B,B,A,B,C,C,C,A,C,B,C,B,B,B,D,B,B,D,B,B,C,A,A,C,B,C,C,D,C,D,Moderate
823,C,B,C,C,A,B,A,B,D,B,B,B,B,D,D,C,D,C,C,A,B,B,C,B,C,C,B,B,A,B,B,C,B,D,B,Moderate
824,B,B,B,B,B,D,A,D,B,C,C,A,B,C,B,A,B,C,C,C,C,B,C,B,B,C,B,B,C,B,C,C,C,C,B,Moderate
825,B,A,C,C,D,B,C,C,C,A,B,D,C,B,C,C,A,C,A,C,D,C,C,D,C,B,C,C,B,C,C,B,B,B,D,Moderate
826,B,A,C,D,B,C,B,B,C,B,D,C,D,C,B,C,C,B,B,C,C,A,B,D,B,D,C,B,C,C,C,B,B,C,C,Moderate
827,B,B,C,B,C,C,C,C,D,B,B,B,C,C,C,B,C,D,C,B,B,B,B,B,A,B,B,C,B,B,B,B,C,B,C,Moderate
828,C,D,D,B,B,C,D,B,D,C,B,D,C,B,C,B,C,C,C,C,B,B,B,C,B,B,C,C,B,B,B,B,D,A,C,Moderate
829,D,B,A,A,B,C,B,B,B,B,B,C,C,C,D,B,C,B,B,A,D,C,A,C,C,B,C,B,A,C,B,C,C,B,B,Moderate
830,C,C,B,C,A,C,C,B,C,C,B,A,B,C,C,C,B,B,C,C,C,C,B,D,C,B,C,B,B,D,A,B,B,C,D,Moderate
831,B,B,C,B,A,C,C,C,B,B,C,B,B,B,C,C,B,D,B,B,C,C,C,B,B,B,A,B,C,C,C,B,C,A,B,Moderate
832,B,A,C,C,D,B,B,D,C,C,D,C,D,B,B,C,A,B,B,B,C,B,C,A,D,C,C,B,B,C,B,C,B,B,B,Moderate
833,A,C,B,B,D,C,B,B,C,D,B,C,D,D,B,A,B,D,D,C,B,B,B,C,B,B,D,A,B,B,C,B,A,C,C,Moderate
834,D,C,C,A,A,C,B,C,C,B,C,B,B,C,A,C,B,C,B,C,C,B,C,C,C,C,C,C,B,C,B,C,A,C,B,Moderate
835,D,C,D,B,B,B,C,B,B,B,A,B,C,D,C,C,D,D,D,C,B,B,C,B,A,C,B,C,B,C,B,B,C,A,C,Moderate
836,B,B,C,B,B,B,C,C,D,D,B,D,C,D,C,D,C,D,B,B,C,D,B,A,B,B,C,A,B,C,B,C,D,D,D,Moderate
837,D,D,B,B,B,C,C,B,C,B,D,C,B,A,B,D,C,B,B,B,C,A,C,B,B,C,D,C,D,D,B,C,D,C,B,Moderate
838,C,C,C,C,C,C,A,D,D,B,B,C,B,B,B,B,A,C,B,C,C,D,B,B,B,C,C,C,B,A,D,D,C,A,A,Moderate
839,B,D,B,C,C,B,B,C,D,B,D,C,D,B,B,B,B,C,B,B,C,C,B,C,C,B,B,C,B,B,C,D,B,C,C,Moderate
840,C,C,B,A,B,B,B,D,D,B,C,C,D,B,B,D,C,B,B,B,B,C,B,D,C,C,B,B,B,A,B,D,B,C,C,Moderate
841,A,B,B,C,B,D,C,C,B,B,C,B,B,B,C,D,C,D,D,B,B,D,B,B,B,B,B,D,C,B,B,C,B,C,C,Moderate
842,D,C,C,B,D,B,D,B,B,B,B,A,D,C,B,A,B,A,B,D,C,C,B,C,A,D,B,B,B,B,B,B,D,B,C,Moderate
843,C,B,B,C,D,A,C,B,C,B,B,B,D,D,A,C,B,B,C,A,B,D,A,C,B,B,D,D,D,B,D,B,A,B,D,Moderate
844,B,C,A,C,C,C,B,B,C,B,C,D,A,B,D,B,C,B,B,B,B,B,D,B,C,B,B,C,B,D,A,D,C,B,B,Moderate
845,C,C,C,B,B,D,B,C,C,B,A,A,C,B,D,B,C,C,B,B,B,B,A,B,A,C,D,B,A,B,C,C,C,C,C,Moderate
846,B,B,B,A,D,C,D,C,C,C,D,C,C,C,C,B,B,C,C,B,A,C,C,C,B,A,C,C,B,A,A,D,B,B,C,Moderate
847,C,C,B,B,A,B,C,D,C,C,B,D,C,B,B,B,D,A,B,D,C,B,B,C,A,D,C,B,A,B,C,C,A,C,A,Moderate
848,B,A,B,C,B,A,C,B,C,D,B,B,B,C,C,B,C,B,C,C,B,B,B,B,C,C,B,B,C,B,B,B,C,B,D,Moderate
849,B,A,C,A,C,B,D,A,D,B,C,C,A,B,C,C,C,C,D,B,B,C,C,B,B,B,B,B,B,C,A,A,A,B,C,Moderate
850,C,B,B,A,B,B,C,B,D,B,B,D,A,B,B,B,B,A,D,D,C,A,C,A,C,C,B,B,C,C,B,B,A,D,B,Moderate
851,C,B,D,C,D,A,A,D,C,C,B,D,B,B,D,A,C,B,A,C,B,D,B,B,B,B,D,C,B,D,B,B,C,C,B,Moderate
852,B,C,C,C,C,C,B,C,B,C,B,B,B,B,C,C,C,B,B,B,C,B,B,C,D,A,C,C,C,B,B,C,B,B,C,Moderate
853,C,C,C,B,D,C,B,C,D,D,C,A,C,C,B,A,C,D,C,D,D,A,A,B,B,C,D,C,C,B,B,D,A,C,A,Moderate
854,A,A,C,B,C,C,B,C,B,C,B,C,C,C,C,A,D,C,D,C,D,C,C,A,B,B,C,B,C,A,C,A,B,B,C,Moderate
855,C,D,C,C,D,B,C,B,C,C,C,D,C,C,B,C,C,C,D,B,B,D,C,D,B,B,C,B,C,C,C,C,A,C,C,Moderate
856,B,C,B,B,D,C,B,C,C,C,D,B,B,D,C,C,B,C,B,C,C,D,B,B,B,C,B,D,B,B,D,C,B,C,B,Moderate
857,B,D,C,C,A,B,B,C,C,D,C,D,D,B,B,C,B,A,C,B,B,C,A,B,D,A,B,A,B,A,A,C,C,C,B,Moderate
858,C,C,D,B,C,D,D,B,B,C,B,B,B,C,A,C,C,C,C,C,C,D,C,C,B,B,B,A,C,B,C,C,A,D,B,Moderate
859,B,C,B,C,B,B,D,C,B,C,A,A,D,D,C,B,C,C,B,B,B,C,B,C,C,B,C,C,D,D,C,C,B,D,C,Moderate
860,B,D,C,B,C,B,C,B,B,C,B,C,C,D,C,C,B,B,C,A,C,B,A,A,B,D,C,C,B,C,B,A,B,B,C,Moderate
861,B,B,D,C,C,B,B,B,C,A,B,C,B,D,C,A,B,A,A,C,B,B,C,B,D,D,B,C,A,C,C,C,B,C,B,Moderate
862,A,C,C,D,C,A,B,B,B,C,C,D,D,D,C,B,B,B,B,C,A,B,C,C,B,C,D,B,B,A,C,C,C,C,B,Moderate
863,C,C,B,B,A,B,B,B,C,C,B,B,B,D,C,D,D,B,B,C,D,C,C,B,B,B,B,D,C,C,B,B,C,C,B,Moderate
864,A,C,C,C,B,A,C,B,B,B,B,B,C,D,C,B,B,D,B,B,A,B,D,C,C,C,D,C,A,C,B,B,C,C,D,Moderate
865,C,C,A,C,B,B,C,C,C,B,C,C,C,C,B,C,D,C,C,B,B,A,B,D,D,D,B,B,B,C,C,C,B,B,B,Moderate
866,B,C,C,D,D,B,C,B,C,B,D,C,C,C,B,B,C,A,B,A,B,B,C,B,B,D,B,C,C,A,C,B,B,C,B,Moderate
867,C,B,B,B,C,B,B,B,C,B,C,C,B,C,A,C,C,D,C,B,C,C,B,C,B,B,B,D,C,B,B,C,B,C,B,Moderate
868,C,C,B,B,C,C,B,B,D,D,D,B,C,B,D,B,A,C,C,C,D,C,C,B,C,D,B,D,B,C,B,B,B,B,C,Moderate
869,C,D,B,C,B,B,D,B,C,A,A,C,C,C,C,D,C,B,B,D,C,D,C,D,C,B,D,B,A,D,C,B,B,C,B,Moderate
870,B,B,B,B,A,B,C,C,B,A,D,B,C,C,B,C,B,B,A,D,C,C,B,B,C,B,C,C,C,B,C,B,B,A,D,Moderate
871,B,B,A,D,B,D,B,B,D,D,C,B,A,B,C,B,C,D,C,C,D,B,D,A,C,C,C,C,C,C,C,B,D,D,D,Moderate
872,A,C,B,B,C,D,C,C,D,B,C,C,C,C,D,B,C,B,C,B,A,C,B,A,C,B,B,C,B,C,B,B,C,C,C,Moderate
873,B,D,B,C,D,B,B,B,B,D,D,B,B,B,D,D,C,D,C,B,B,B,B,C,B,B,B,C,D,B,C,B,B,B,D,Moderate
874,D,D,B,C,A,C,D,B,B,C,B,B,B,B,D,B,C,C,C,B,C,B,D,D,C,A,C,B,C,C,B,D,B,C,B,Moderate
875,C,C,B,B,C,B,D,A,D,B,B,C,B,C,C,A,D,B,D,B,C,B,A,C,A,C,B,B,B,C,B,C,D,B,C,Moderate
876,D,D,B,C,B,B,C,C,D,B,D,D,A,C,B,C,B,B,B,C,B,B,B,B,B,A,B,C,B,C,B,B,A,B,C,Moderate
877,D,B,C,C,C,B,D,C,C,B,C,C,D,B,D,C,A,A,B,B,A,C,C,B,C,B,C,B,B,C,A,B,C,C,B,Moderate
878,B,C,B,D,C,B,D,D,C,A,A,C,B,D,B,A,B,C,D,B,C,C,B,B,C,B,B,A,C,C,C,D,C,A,C,Moderate
879,C,C,C,C,B,C,B,D,C,B,C,B,C,C,B,C,B,B,B,B,B,C,D,D,C,C,C,C,C,D,D,D,B,B,C,Moderate
880,B,C,D,B,C,B,A,C,B,B,D,B,B,C,C,B,C,B,A,C,C,B,D,C,C,C,D,B,B,B,B,B,B,C,C,Moderate
881,B,C,C,B,B,B,A,C,B,B,B,B,D,C,B,B,B,C,A,B,A,B,A,D,C,D,B,C,D,B,B,D,C,C,D,Moderate
882,A,C,B,D,B,C,B,B,A,B,C,B,B,A,D,A,C,B,B,B,B,C,D,C,C,B,C,D,B,B,D,B,C,C,C,Moderate
883,B,B,C,D,D,A,B,B,B,C,B,D,D,A,B,B,B,C,B,C,B,B,B,B,D,B,C,C,A,D,A,B,D,C,D,Moderate
884,A,D,B,B,C,A,B,D,C,B,C,C,B,C,D,B,A,B,D,B,B,D,C,C,B,B,B,C,C,C,B,A,B,D,C,Moderate
885,B,C,C,C,B,C,B,B,B,C,B,B,D,A,B,B,C,B,C,A,C,B,B,B,C,D,C,B,B,C,B,C,C,C,B,Moderate
886,B,C,A,D,D,D,B,B,B,C,C,C,A,C,C,B,D,B,B,D,C,C,C,D,B,C,B,D,A,D,B,C,D,B,B,Moderate
887,D,C,B,C,B,D,D,B,D,D,B,C,D,C,B,A,D,C,C,B,B,C,D,B,B,C,B,C,C,C,C,C,B,B,C,Moderate
888,D,B,B,C,C,D,B,C,B,D,A,A,C,B,D,B,C,B,B,B,C,D,D,B,B,B,C,C,C,C,A,D,B,B,D,Moderate
889,C,C,C,C,C,B,B,A,B,B,C,D,B,B,C,B,B,C,C,B,C,C,C,A,D,C,B,A,B,B,D,B,C,D,D,Moderate
890,A,C,B,C,B,B,C,C,B,C,C,C,C,C,B,C,C,D,B,A,D,C,B,D,C,B,C,B,B,C,A,A,D,C,C,Moderate
891,C,B,C,B,B,B,C,C,B,A,C,C,A,A,B,C,B,B,C,D,C,B,D,C,C,C,C,B,B,C,A,B,C,B,C,Moderate
892,B,D,C,C,B,B,D,B,C,C,C,C,B,C,A,B,D,B,D,B,D,B,B,D,B,B,B,B,D,C,D,C,B,A,D,Moderate
893,A,C,D,B,B,B,D,B,B,B,B,B,B,C,A,B,C,D,C,B,B,B,B,D,B,A,C,D,C,D,B,B,B,C,D,Moderate
894,C,C,B,C,C,C,B,B,B,A,B,B,B,A,B,C,D,B,B,B,B,C,B,B,D,D,C,B,B,C,D,B,B,D,D,Moderate
895,C,A,B,B,B,B,B,D,C,D,A,B,D,B,D,C,A,C,A,D,B,A,A,C,B,B,B,C,A,A,B,B,C,B,C,Moderate
896,C,B,C,A,C,C,D,B,B,C,B,C,A,C,A,C,C,C,C,B,C,B,B,B,B,C,B,C,B,B,C,A,B,D,B,Moderate
897,A,D,D,B,B,C,B,B,B,C,B,B,D,D,C,B,B,B,C,A,D,C,B,B,A,B,B,C,B,B,C,C,C,B,B,Moderate
898,C,B,C,C,D,A,C,B,C,C,C,C,A,B,B,D,C,C,B,C,B,A,A,D,D,D,A,B,B,B,D,D,B,B,B,Moderate
899,C,A,C,C,D,B,C,B,A,B,C,C,D,C,A,C,B,C,B,A,B,C,C,B,B,C,B,B,B,C,C,B,C,B,B,Moderate
900,B,B,C,D,B,B,C,C,C,C,B,A,B,A,B,B,C,A,C,B,C,B,D,A,C,B,C,C,C,D,B,B,C,A,B,Moderate
901,B,B,C,B,A,B,C,A,B,C,B,C,B,B,C,C,D,B,C,B,C,B,B,C,A,B,A,A,C,B,B,B,C,B,C,Moderate
902,B,A,C,B,B,D,D,B,B,B,B,B,B,C,C,B,B,B,B,B,B,A,B,C,C,C,D,B,A,B,D,B,C,B,D,Moderate
903,D,C,B,A,B,B,B,C,D,B,B,B,C,C,A,B,C,B,B,A,D,C,C,A,B,A,B,C,B,D,B,B,B,C,C,Moderate
904,C,D,A,B,C,C,A,C,B,B,D,B,B,C,C,D,B,D,D,C,B,C,B,D,C,C,B,B,C,A,C,C,B,A,B,Moderate
905,B,C,D,C,B,A,B,C,C,B,B,C,C,B,C,D,A,D,C,C,B,C,D,B,B,B,C,C,B,C,D,B,D,B,B,Moderate
906,B,C,C,D,B,C,B,C,B,B,B,B,B,C,C,B,B,D,B,D,C,C,B,B,B,B,B,D,C,B,D,B,B,A,C,Moderate
907,C,C,C,B,C,B,B,B,B,C,B,B,C,B,A,C,C,B,A,C,C,B,C,C,D,D,C,C,A,B,B,B,B,B,C,Moderate
908,A,B,B,C,B,B,C,B,D,C,B,D,B,D,B,A,B,B,A,B,B,B,B,C,C,D,C,C,B,C,C,B,A,C,B,Moderate
909,A,B,B,D,C,B,C,B,B,C,C,B,B,C,B,B,B,C,C,B,B,B,B,C,D,D,C,C,B,A,C,B,C,D,B,Moderate
910,B,B,C,D,C,B,B,A,D,B,B,B,D,A,C,B,A,C,C,C,D,B,B,B,D,B,C,B,C,C,B,C,C,B,C,Moderate
911,B,B,D,C,B,B,C,B,B,B,B,C,C,B,A,C,D,C,D,A,C,B,C,B,C,C,B,C,B,B,B,B,C,B,C,Moderate
912,A,C,C,C,C,B,D,A,C,B,C,C,B,C,B,C,B,C,C,C,C,A,C,D,B,B,B,B,B,B,D,A,B,A,C,Moderate
913,D,C,B,B,C,A,B,C,B,B,B,A,D,D,B,C,C,C,B,B,C,B,A,B,A,C,D,B,B,C,B,C,D,C,A,Moderate
914,B,D,A,C,C,A,C,D,A,D,B,D,B,A,B,C,C,D,D,D,B,B,D,B,B,C,B,B,C,B,D,A,C,C,B,Moderate
915,C,C,C,B,C,B,B,C,C,B,B,C,B,B,D,C,B,C,A,B,C,B,B,C,C,D,C,B,A,D,C,B,D,B,D,Moderate
916,B,B,C,B,D,B,C,B,C,C,D,B,B,C,D,D,B,B,A,C,D,B,D,C,D,C,C,B,D,B,B,B,B,D,C,Moderate
917,C,B,A,C,C,C,B,B,C,B,C,B,D,D,C,A,A,C,B,D,C,B,D,D,A,C,D,B,C,C,B,B,B,A,D,Moderate
918,B,B,B,B,D,C,C,B,C,C,B,B,D,C,D,A,C,D,B,A,B,B,A,B,B,C,B,C,A,B,C,C,B,B,B,Moderate
919,D,B,B,C,B,C,D,C,B,C,D,D,C,C,C,D,B,B,A,B,B,A,B,B,B,B,A,D,B,C,B,B,C,D,A,Moderate
920,B,D,D,C,C,D,B,C,B,B,B,C,C,C,A,B,C,A,B,B,B,D,B,B,B,B,A,B,B,C,C,C,B,B,B,Moderate
921,A,C,B,C,C,C,C,D,A,D,C,B,B,B,B,C,C,C,B,B,B,A,B,C,B,B,C,D,B,B,B,B,B,B,C,Moderate
922,C,C,B,C,B,B,C,C,B,C,B,C,A,B,C,C,B,D,B,B,C,B,D,B,B,B,D,B,B,A,B,B,B,A,C,Moderate
923,B,B,C,B,B,A,A,C,C,D,C,B,B,C,C,C,C,B,B,C,B,C,C,B,B,C,B,A,B,B,C,C,C,C,D,Moderate
924,B,B,A,B,C,C,B,D,D,B,C,B,B,C,B,B,C,B,B,C,D,B,C,C,A,C,A,C,B,C,B,B,B,B,C,Moderate
925,B,D,C,C,B,B,B,D,B,B,C,B,B,C,B,C,B,A,B,D,D,A,D,D,A,B,C,C,D,B,C,B,D,C,A,Moderate
926,D,D,C,B,C,C,B,C,C,D,B,B,A,A,B,B,B,C,C,C,D,D,C,C,B,B,C,B,C,C,B,A,D,C,D,Moderate
927,B,C,C,B,B,B,C,D,A,C,D,C,B,B,C,B,A,D,B,D,C,B,B,C,B,B,C,D,C,D,B,D,C,B,C,Moderate
928,C,D,A,C,D,D,C,B,D,B,C,D,C,B,D,C,C,D,C,B,B,B,A,C,B,C,B,B,C,B,D,C,A,B,D,Moderate
929,C,C,D,C,C,C,C,B,C,B,C,C,C,C,B,C,C,D,C,B,A,B,B,A,B,B,C,C,A,C,B,C,B,B,B,Moderate
