ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
761,B,A,A,C,C,A,D,A,B,B,D,C,B,D,A,C,B,A,C,B,C,B,C,A,A,A,B,A,D,D,D,C,A,B,B,Moderate
762,C,C,B,C,B,C,B,C,C,A,D,D,C,C,D,B,B,B,D,A,C,C,A,B,A,B,A,B,C,A,A,B,B,A,D,Moderate
763,B,C,C,D,A,C,B,B,B,D,C,D,B,D,D,B,A,D,B,A,B,A,C,B,B,A,B,B,A,B,C,D,A,B,B,Moderate
764,A,B,B,B,B,A,A,B,B,B,B,D,C,B,B,D,A,C,B,B,C,C,C,C,A,C,B,C,C,D,A,A,B,C,C,Moderate
765,D,A,B,D,D,B,A,B,A,B,A,A,C,A,C,A,C,C,D,C,A,B,A,C,B,C,C,B,B,B,B,C,D,B,C,Moderate
766,C,B,B,B,C,A,A,C,D,D,A,B,B,A,C,B,B,A,C,A,B,C,B,B,A,C,C,D,A,A,A,A,C,B,A,Moderate
767,A,B,C,C,A,C,C,C,A,D,B,B,A,A,C,C,A,C,B,A,A,D,C,B,B,C,C,A,C,A,C,B,C,B,B,Moderate
768,A,B,A,A,B,A,B,A,C,C,C,C,A,B,D,A,C,B,C,A,D,B,B,C,D,D,A,C,B,C,C,C,B,C,A,Moderate
769,B,B,A,C,B,C,A,B,B,A,B,B,A,B,A,C,B,B,D,D,D,B,B,B,B,D,B,C,C,B,B,B,B,B,C,Moderate
770,A,D,B,A,A,D,D,C,C,C,C,B,C,B,B,D,B,A,A,C,D,A,B,D,C,B,B,A,B,B,B,D,B,C,C,High
771,C,A,A,D,A,A,D,B,A,B,B,A,B,A,B,C,D,B,C,C,A,C,D,C,C,A,A,D,A,A,A,A,C,B,A,Moderate
772,C,A,C,B,A,C,B,C,B,D,C,C,A,C,C,B,B,C,D,C,C,A,D,A,C,B,B,C,C,A,B,C,C,A,B,High
773,D,B,D,C,A,D,D,D,C,D,C,B,A,D,D,A,B,C,A,C,A,D,D,A,C,B,B,A,D,B,A,C,C,B,B,High
774,D,C,C,A,B,A,A,C,A,C,A,B,B,A,D,B,B,C,A,A,A,C,B,D,B,A,A,B,C,C,C,D,C,B,B,Moderate
775,B,B,B,B,B,B,B,A,C,B,C,C,B,C,A,D,C,D,D,A,D,D,D,C,D,C,A,A,A,D,B,A,B,C,D,High
776,C,C,D,A,C,C,B,A,A,C,D,B,A,A,B,B,C,B,C,D,D,D,A,C,B,C,B,A,C,C,B,D,B,D,B,High
777,B,C,D,D,B,B,B,A,A,D,D,D,C,C,A,B,B,D,D,A,B,C,D,C,B,A,B,A,A,C,C,D,A,D,C,High
778,B,A,A,C,D,B,B,A,B,B,B,A,B,B,A,B,B,C,B,A,B,C,C,B,B,C,B,C,D,B,B,A,A,B,B,Moderate
779,B,C,B,B,B,C,D,A,C,D,C,B,D,B,D,B,B,C,B,C,D,B,A,B,D,C,B,D,C,B,D,B,C,C,C,High
780,C,D,C,B,B,B,B,D,C,B,C,C,C,D,A,C,B,B,B,A,A,B,B,B,B,A,A,A,A,B,C,B,B,C,A,Moderate
781,C,B,A,C,C,B,B,D,A,B,B,A,B,C,A,A,A,D,B,B,B,B,C,C,B,C,A,C,A,D,B,A,D,A,D,Moderate
782,B,B,A,B,B,C,A,C,C,A,C,A,D,B,C,D,B,A,A,C,D,B,B,B,D,D,B,B,B,A,A,B,B,B,C,Moderate
783,B,D,A,C,C,C,A,C,A,C,C,D,A,C,C,A,B,B,C,B,D,C,B,D,B,B,A,C,B,C,B,D,A,A,A,Moderate
784,A,C,B,D,A,D,C,B,B,C,D,A,A,B,B,C,C,C,B,B,D,A,A,A,C,C,A,A,D,C,D,B,B,C,D,High
785,A,D,D,B,A,A,D,B,A,A,D,A,C,B,B,D,A,B,A,B,D,A,A,C,B,C,A,A,C,D,A,C,C,B,C,Moderate
786,A,B,C,C,B,C,A,C,A,C,A,C,D,B,C,B,B,B,C,A,A,B,C,B,A,A,C,C,B,A,A,A,B,A,B,Moderate
787,B,A,C,C,D,A,B,D,B,A,B,A,D,B,B,D,A,D,C,A,B,A,B,A,A,C,B,D,D,B,B,B,A,B,B,Moderate
788,B,C,B,B,B,B,C,D,C,B,A,C,A,C,B,A,B,D,A,A,A,A,A,C,A,A,D,A,B,A,B,C,D,C,C,Moderate
789,C,D,B,B,C,B,A,A,B,B,A,C,C,A,A,D,A,A,C,A,B,A,A,B,D,C,B,B,B,D,C,C,A,B,A,Moderate
790,A,B,B,A,B,B,C,A,A,A,B,B,B,A,A,A,B,B,C,C,D,A,B,C,A,C,B,C,C,C,C,D,C,A,B,Moderate
791,C,C,C,C,C,A,A,C,B,A,D,D,C,C,B,B,B,A,B,B,A,C,B,B,B,C,A,C,C,B,D,C,B,D,D,High
792,C,D,B,B,C,B,D,A,A,B,C,B,B,A,B,C,C,B,B,B,B,A,D,D,A,C,D,A,C,B,C,A,B,A,B,Moderate
793,A,A,D,B,A,B,A,D,A,D,B,A,B,D,A,C,B,A,B,A,A,A,C,C,C,D,B,B,B,A,C,B,A,A,B,Moderate
794,B,D,B,B,B,A,B,B,C,D,B,B,A,B,D,A,C,C,A,A,C,B,B,D,A,C,B,B,D,B,A,C,B,B,B,Moderate
795,D,C,C,A,C,A,C,A,D,D,B,B,B,C,B,B,C,D,C,C,C,C,A,B,D,D,C,D,B,C,C,D,B,B,B,High
796,A,B,B,C,C,B,A,C,B,D,A,A,B,C,B,B,B,A,D,B,D,A,B,D,B,C,B,B,D,B,B,A,B,A,A,Moderate
797,C,B,B,A,A,A,A,B,B,A,A,B,D,C,A,B,A,C,B,B,B,B,A,D,B,A,A,C,B,B,A,C,B,D,B,Low
798,B,D,B,B,C,D,B,C,C,D,C,B,D,D,A,D,C,B,D,B,D,C,B,A,A,D,C,A,D,B,C,D,B,C,C,High
799,A,B,A,A,D,C,B,B,A,C,A,A,D,C,B,A,B,D,A,B,D,D,B,D,B,D,C,A,B,A,D,B,A,B,B,Moderate
800,A,D,B,D,B,B,D,B,B,B,B,C,D,B,B,D,C,C,B,C,A,D,C,C,A,C,B,D,C,C,D,C,B,C,B,High
801,B,B,A,A,A,D,D,C,A,A,C,A,D,A,B,C,C,B,B,A,A,A,C,B,D,C,B,D,C,D,C,B,A,A,B,Moderate
802,A,C,A,A,D,A,B,D,B,B,D,A,A,D,B,B,B,B,B,A,C,B,B,B,B,C,A,A,B,D,A,C,A,A,C,Moderate
803,D,B,C,C,D,C,D,B,B,A,B,C,D,B,A,C,B,C,A,B,C,A,A,A,B,C,B,A,A,B,D,C,B,B,A,Moderate
804,C,C,A,D,D,D,B,A,A,D,B,D,B,B,C,A,B,A,C,B,C,A,B,A,B,C,C,A,D,B,B,B,C,C,C,Moderate
805,C,B,D,A,C,C,A,A,B,A,D,A,A,A,C,D,A,C,C,D,A,C,B,C,C,A,A,C,B,A,B,A,C,D,C,Moderate
806,A,C,A,B,B,C,C,B,C,B,C,D,A,B,A,B,B,D,D,C,C,B,B,C,C,B,B,D,C,A,D,C,B,D,D,High
807,C,B,A,C,B,C,B,B,B,B,D,D,D,A,B,D,A,A,C,B,A,C,B,C,A,A,C,C,B,D,B,B,B,D,B,Moderate
808,D,A,A,B,B,C,A,A,B,C,A,B,A,A,A,C,D,B,A,C,C,A,B,C,B,A,B,A,A,B,B,C,B,D,B,Moderate
809,A,A,A,B,A,A,B,C,C,A,A,B,C,D,B,B,C,C,B,B,A,A,B,B,C,B,C,A,A,B,C,C,C,A,B,Moderate
810,D,B,C,A,A,A,B,C,D,A,B,C,D,D,B,B,B,B,B,A,C,D,A,A,A,B,C,A,C,D,A,B,B,C,A,Moderate
811,C,A,A,B,B,B,C,A,B,A,D,D,C,A,A,B,C,B,B,B,A,C,C,A,C,A,B,A,C,B,B,A,A,B,A,Low
812,C,D,D,B,A,D,C,D,A,C,B,C,D,C,C,B,C,B,D,D,B,B,A,B,C,D,A,A,B,C,B,C,C,D,C,High
813,B,B,B,D,D,D,B,D,D,C,C,B,C,B,C,A,C,C,B,B,C,C,A,C,D,B,A,B,A,A,A,C,D,D,C,High
814,D,B,B,D,B,C,B,A,C,A,B,B,C,A,C,B,D,C,D,D,A,B,B,A,C,A,C,B,D,C,D,A,B,C,A,High
815,A,D,B,C,D,D,B,C,B,B,A,A,A,D,B,A,B,B,A,A,A,B,B,A,A,D,A,A,D,C,B,A,C,B,B,Moderate
816,B,B,C,D,C,B,B,A,B,A,A,B,B,A,A,B,B,D,A,D,C,A,D,A,D,B,D,B,A,A,B,D,A,D,D,Moderate
817,B,A,B,D,C,A,B,B,B,B,C,B,B,C,B,B,D,C,C,A,A,A,A,B,B,C,A,A,A,D,C,A,C,B,A,Moderate
818,D,B,B,B,C,C,A,B,B,D,A,B,B,D,D,B,B,A,A,A,D,C,D,C,A,D,C,B,B,C,D,B,A,A,D,High
819,B,B,A,B,A,B,B,A,B,C,A,D,B,D,C,B,A,B,B,C,D,D,C,A,C,C,B,C,C,B,A,B,A,B,D,Moderate
820,A,A,A,C,B,C,A,B,A,B,B,D,B,C,B,D,D,A,B,C,B,A,C,B,B,D,A,D,D,B,A,C,D,B,A,Moderate
821,A,B,A,C,C,C,B,A,B,B,B,A,D,C,A,A,C,D,B,C,C,C,A,B,C,B,B,B,D,D,D,A,A,C,D,Moderate
822,D,A,C,B,B,C,B,C,A,B,C,C,A,B,A,D,B,B,A,B,D,B,A,B,C,C,B,D,C,C,C,B,C,C,B,Moderate
823,C,B,C,D,B,C,B,A,C,C,C,D,B,C,B,B,C,A,B,C,C,D,B,D,C,A,B,B,C,B,B,D,C,B,C,High
824,C,A,A,B,B,B,B,B,B,C,C,A,C,A,D,C,B,D,B,A,B,A,C,C,A,B,B,A,C,C,C,C,C,B,A,Moderate
825,C,A,B,B,A,B,B,A,B,B,B,B,A,A,D,A,A,B,C,B,C,A,B,D,C,C,D,B,B,C,B,A,B,A,C,Moderate
826,B,B,C,D,B,C,B,B,D,B,C,B,D,C,B,B,A,B,B,B,A,B,D,B,B,A,B,B,A,B,A,A,B,B,C,Moderate
827,B,D,A,B,B,B,B,C,D,A,A,B,A,A,C,A,C,B,A,B,C,B,A,A,B,B,A,D,D,B,A,A,D,D,B,Moderate
828,B,C,B,D,B,B,C,B,B,A,A,C,D,B,A,C,B,B,C,B,B,C,D,C,B,D,D,A,A,A,C,D,B,A,B,Moderate
829,A,A,B,C,A,C,D,B,B,C,B,B,A,A,D,C,B,B,A,B,B,C,C,C,C,B,C,C,D,B,A,B,D,C,A,Moderate
830,A,B,B,C,A,B,B,D,B,A,D,D,C,D,C,D,A,B,A,A,B,C,B,C,A,B,D,D,C,C,A,D,C,C,D,High
831,B,A,C,C,B,A,A,B,C,B,D,B,D,D,A,A,B,B,D,B,D,C,B,A,A,C,C,C,C,B,A,C,B,A,A,Moderate
832,B,C,B,C,B,B,B,D,D,C,D,B,C,B,C,C,C,A,A,C,A,A,D,D,A,A,C,B,C,A,A,C,C,D,D,High
833,C,D,A,B,A,B,B,C,D,B,A,C,A,D,A,B,C,D,B,C,C,D,C,B,A,A,A,B,A,A,C,D,B,B,A,Moderate
834,B,A,B,A,A,C,A,D,D,B,C,B,A,C,B,A,A,B,C,C,A,B,A,C,D,A,B,C,C,C,A,B,B,D,C,Moderate
835,B,D,A,B,B,B,C,D,D,D,B,D,B,D,C,B,C,C,C,C,A,B,B,B,A,A,B,B,B,B,B,B,B,C,C,High
836,B,D,C,C,B,B,A,B,B,A,B,C,C,C,B,A,B,B,B,A,D,B,B,C,D,C,A,B,B,C,B,A,B,C,B,Moderate
837,A,B,A,C,C,C,B,B,D,D,B,B,A,C,D,B,A,C,B,D,D,D,A,C,A,B,A,B,C,B,A,B,C,A,B,Moderate
838,D,C,B,D,B,B,B,A,A,C,D,A,C,B,C,B,C,B,A,B,A,A,C,B,B,B,C,A,B,C,B,B,C,B,B,Moderate
839,B,C,D,B,D,D,D,A,C,A,B,B,C,C,B,C,C,D,B,D,B,A,B,B,D,B,C,B,D,B,A,B,C,C,D,High
840,A,B,D,B,A,C,D,C,B,C,D,A,C,A,B,A,B,C,A,B,A,B,C,B,C,C,A,C,D,C,C,A,B,A,C,Moderate
841,A,A,B,A,A,B,A,B,A,D,C,D,C,A,B,A,D,A,A,A,C,C,B,A,D,A,D,B,B,C,D,A,C,B,B,Moderate
842,A,A,C,C,D,B,B,D,B,B,C,A,A,C,B,C,A,A,D,B,D,C,C,C,D,B,B,B,B,A,C,A,C,A,A,Moderate
843,A,B,A,A,A,D,A,A,B,B,D,C,B,B,C,A,C,B,D,B,A,B,C,A,C,A,B,B,B,B,D,A,D,A,D,Moderate
844,C,C,B,C,C,B,C,D,B,C,C,B,C,B,A,D,A,C,B,B,C,A,C,D,A,B,A,A,D,B,C,A,B,A,D,Moderate
845,A,A,B,C,D,B,C,D,C,B,B,A,A,C,B,C,D,A,D,C,A,A,C,C,B,A,C,B,C,B,C,C,C,A,B,Moderate
846,B,B,C,D,B,D,C,A,C,C,A,B,B,C,B,D,B,D,A,A,C,A,C,C,B,A,B,C,B,C,D,B,B,A,B,Moderate
847,A,B,D,D,A,A,A,A,C,A,D,A,C,B,A,B,C,D,B,A,B,B,A,C,A,C,C,C,A,A,B,D,C,B,B,Moderate
848,A,D,B,A,B,C,B,B,B,B,C,B,B,D,D,A,B,B,D,B,A,C,C,D,B,C,A,B,B,B,A,A,C,B,A,Moderate
849,C,C,B,A,B,C,C,C,B,A,B,C,A,B,A,D,C,D,D,B,C,B,C,B,A,D,B,B,B,B,A,A,A,D,C,Moderate
850,A,B,A,D,B,D,B,A,C,B,D,C,C,D,C,B,B,A,D,B,B,A,D,A,B,A,C,C,D,C,C,B,B,B,A,Moderate
851,B,D,C,B,D,C,D,A,B,A,B,C,C,C,A,B,B,A,D,D,A,B,A,B,D,B,D,C,B,C,B,A,A,B,B,Moderate
852,A,B,B,B,A,A,C,A,B,C,A,A,B,D,B,D,A,B,A,B,C,B,A,A,A,A,B,C,D,A,D,A,C,B,A,Low
853,A,A,D,B,B,B,B,D,A,C,A,A,B,D,A,A,D,B,B,A,D,A,B,C,C,C,C,D,A,C,C,B,A,B,D,Moderate
854,B,C,C,D,B,C,B,B,D,A,B,D,C,B,A,B,C,A,A,A,A,D,A,B,B,B,A,C,C,B,B,B,C,B,A,Moderate
855,D,A,A,A,C,A,C,B,A,B,A,A,D,D,C,A,D,A,A,C,A,C,D,B,B,B,A,C,B,B,C,B,D,C,A,Moderate
856,C,B,B,D,B,B,D,A,A,B,B,B,B,A,B,B,B,B,D,B,A,A,B,A,B,C,C,B,C,C,D,A,B,A,B,Moderate
857,C,B,D,C,B,B,C,B,D,C,D,D,C,A,A,A,B,A,D,C,D,B,C,B,C,B,C,A,B,A,C,A,D,C,B,High
858,A,B,A,D,B,B,A,B,B,B,B,B,B,D,A,B,D,B,C,C,D,B,B,B,A,B,A,B,A,A,B,B,C,C,B,Moderate
859,C,A,A,C,B,A,D,C,C,D,C,B,A,B,C,D,C,A,C,D,C,B,A,B,B,B,A,B,A,C,B,D,A,A,B,Moderate
860,C,A,A,A,C,A,B,B,B,C,B,C,B,D,A,B,C,C,D,D,B,A,A,C,B,A,C,B,C,B,C,A,A,D,B,Moderate
861,D,C,A,B,B,A,A,A,B,B,B,B,D,B,D,A,A,C,B,C,B,B,B,C,B,C,A,D,D,A,A,C,C,A,D,Moderate
862,B,C,B,A,A,B,B,D,A,D,A,B,A,B,A,B,C,D,A,D,D,A,B,C,C,C,B,C,A,B,B,C,B,A,B,Moderate
863,A,C,C,B,C,C,C,A,C,B,C,A,A,C,B,C,A,B,B,C,B,A,B,A,A,A,C,A,B,A,B,B,B,D,B,Moderate
864,A,A,A,A,C,C,A,D,C,D,B,D,A,C,A,D,B,C,D,B,B,C,C,C,B,D,C,C,B,A,A,B,C,B,B,Moderate
865,C,D,C,D,D,B,B,D,C,B,C,B,C,D,A,C,C,A,C,C,A,B,B,C,A,B,B,C,C,B,B,B,B,D,B,High
866,B,A,A,B,A,C,D,B,C,D,C,C,B,C,A,B,A,B,B,B,B,D,D,B,A,D,B,B,C,D,D,D,B,B,A,High
867,B,C,C,B,B,A,A,C,C,B,C,D,A,D,D,A,B,C,A,A,D,B,C,C,C,A,B,D,C,C,B,D,A,C,C,High
868,C,A,C,A,A,C,C,A,A,B,A,C,B,C,C,D,D,B,A,B,C,B,B,C,A,C,A,A,B,B,C,D,C,B,B,Moderate
869,B,B,B,C,B,C,D,D,B,C,A,C,B,A,B,D,B,A,B,B,C,D,C,C,B,A,B,C,B,D,A,C,A,A,C,Moderate
870,C,A,B,B,C,A,B,A,B,B,A,D,C,B,B,A,B,A,C,D,A,D,B,B,A,A,B,A,C,B,A,A,A,B,B,Low
871,B,A,B,B,C,B,A,D,D,C,B,C,B,D,A,B,A,B,A,B,D,A,B,D,B,B,B,C,A,B,C,A,D,A,A,Moderate
872,B,C,C,D,D,B,C,B,D,B,C,C,B,A,B,B,B,B,A,D,A,B,C,B,B,C,D,A,B,B,B,C,C,C,A,High
873,B,C,A,A,B,B,B,B,B,D,C,A,A,C,B,C,A,C,A,B,B,D,B,D,A,D,C,B,A,A,B,A,A,C,C,Moderate
874,C,B,B,B,C,A,A,B,D,A,A,C,C,B,B,D,A,B,C,A,D,A,A,C,D,C,B,D,A,D,B,C,B,A,A,Moderate
875,C,D,C,C,C,B,D,B,D,C,C,A,D,B,D,B,B,B,D,C,C,B,D,C,A,B,B,C,A,B,B,A,B,B,B,High
876,A,C,D,B,B,B,B,B,C,B,D,B,A,C,D,B,D,C,A,C,C,C,C,B,D,A,B,B,C,B,C,C,C,A,A,High
877,A,B,C,C,B,A,A,B,B,C,A,C,D,B,B,B,C,C,A,A,A,A,A,A,B,C,A,A,C,B,A,A,C,D,A,Low
878,C,A,A,D,C,A,A,A,B,B,C,B,B,A,B,B,B,D,B,C,C,A,D,B,C,B,C,A,C,A,A,C,A,C,B,Moderate
879,B,B,C,B,B,C,A,C,D,C,D,B,A,B,B,C,C,D,B,B,A,C,B,B,C,C,B,B,A,A,C,B,C,C,B,Moderate
880,B,A,B,B,A,C,B,B,C,B,A,A,A,C,B,B,B,B,C,D,B,C,A,C,D,D,D,A,B,A,A,C,D,C,C,Moderate
881,A,C,B,A,D,B,B,B,B,D,D,C,A,A,C,D,B,A,D,B,A,B,B,C,B,A,C,B,B,C,C,B,D,C,A,Moderate
882,A,A,A,A,C,B,B,D,B,B,A,C,B,A,D,B,D,C,A,B,B,C,B,B,A,C,C,D,B,C,B,B,D,B,D,Moderate
883,B,B,A,C,D,B,A,A,A,C,B,B,B,A,D,D,C,B,B,C,B,D,B,A,B,A,A,B,B,A,A,B,B,D,B,Moderate
884,C,A,D,C,B,A,A,B,B,C,B,A,C,A,B,C,B,C,B,C,D,C,C,D,B,A,C,A,B,A,B,B,D,D,B,Moderate
885,B,B,A,C,C,B,A,A,B,C,B,B,A,C,A,D,A,A,A,B,B,A,B,B,B,A,C,C,B,B,B,C,C,B,C,Moderate
886,A,A,C,B,A,A,C,A,C,C,A,D,D,B,C,D,B,A,A,D,D,B,D,B,C,D,A,B,A,B,B,B,C,B,C,Moderate
887,B,B,C,B,A,C,C,D,B,B,A,B,D,C,B,B,C,C,B,B,D,A,B,A,C,D,D,C,B,C,B,C,B,C,A,High
888,C,B,C,B,D,A,B,B,B,C,C,B,A,B,D,A,C,A,B,B,B,C,D,C,A,D,B,A,A,B,B,D,A,D,A,Moderate
889,C,C,C,D,D,D,D,B,B,B,A,B,B,A,B,B,B,D,C,B,C,C,A,B,D,C,B,B,D,C,A,C,B,A,B,High
890,C,D,C,A,A,B,A,B,C,D,B,C,B,A,A,C,B,B,A,A,B,D,B,B,D,C,C,B,C,C,D,C,B,A,D,Moderate
891,B,B,D,B,C,B,C,B,D,A,D,A,A,C,C,B,C,B,A,B,A,A,D,B,C,B,B,D,D,B,D,B,D,A,C,High
892,B,B,A,B,C,A,D,B,A,D,B,D,C,D,A,D,C,C,B,C,C,D,D,D,B,C,B,B,B,D,C,A,B,A,A,High
893,B,D,A,C,B,B,B,C,B,C,D,B,A,B,C,C,B,D,C,B,C,B,A,A,B,B,B,A,C,C,A,D,B,C,A,Moderate
894,B,C,C,C,D,A,C,B,D,C,A,C,B,B,B,A,D,A,C,C,B,C,A,B,C,B,D,A,B,D,A,B,B,B,C,Moderate
895,B,B,B,C,C,C,D,B,C,B,D,B,B,D,C,C,A,B,A,B,D,D,C,A,B,A,A,C,A,D,B,B,B,B,D,High
896,B,B,C,B,A,A,A,C,B,C,A,A,B,C,D,C,C,A,C,B,A,B,A,A,A,B,B,A,C,B,B,B,A,A,B,Low
897,B,C,B,B,B,B,C,A,A,B,A,C,C,A,B,C,B,A,C,B,B,D,A,B,B,D,C,C,A,B,B,C,A,B,D,Moderate
898,A,B,B,A,C,A,B,D,A,C,D,D,B,B,D,C,B,A,C,D,A,C,B,A,C,B,A,B,C,B,A,B,B,D,B,Moderate
899,B,C,B,A,B,A,B,B,B,C,C,D,D,A,A,A,A,C,C,C,C,A,C,D,A,C,D,D,C,C,C,B,C,B,A,Moderate
900,C,C,D,C,B,A,C,B,A,C,B,B,B,C,C,A,A,A,B,C,B,A,C,A,C,B,B,B,C,C,D,D,B,C,A,Moderate
901,D,C,D,A,B,B,C,A,B,A,B,C,B,C,B,C,B,D,C,C,C,C,B,A,A,B,B,A,C,C,B,D,B,D,D,High
902,C,B,B,C,B,B,B,B,B,C,B,B,B,A,A,A,C,A,B,D,D,B,B,A,A,C,C,B,D,C,A,B,B,B,D,Moderate
903,B,D,C,A,D,D,B,A,A,D,C,B,B,C,D,B,D,A,B,B,C,C,A,C,B,A,C,B,B,D,A,A,C,A,D,High
904,B,B,A,A,A,B,C,B,A,C,B,B,C,D,C,A,B,D,B,B,B,B,D,B,A,C,B,A,A,A,B,C,A,A,D,Moderate
905,C,D,C,B,B,C,B,A,A,B,A,C,A,B,D,A,A,A,B,B,C,C,C,C,C,C,B,A,C,B,C,A,B,D,A,Moderate
906,D,D,D,A,D,C,B,D,B,B,A,A,D,D,B,A,A,B,B,C,B,C,C,C,C,A,D,B,A,C,C,C,B,A,C,High
907,D,B,A,B,D,A,B,A,D,A,A,A,C,D,B,A,D,B,C,A,D,B,C,A,D,A,A,B,A,A,C,C,C,D,B,Moderate
908,B,B,A,A,D,A,B,D,A,C,D,A,B,D,B,B,B,A,A,B,B,A,B,A,C,C,B,D,D,B,A,D,B,C,A,Moderate
909,B,A,B,A,D,D,B,B,C,C,B,A,A,C,D,C,C,C,B,B,D,B,B,A,A,B,B,C,C,A,C,B,B,B,C,Moderate
910,D,A,B,D,D,A,B,B,D,B,A,B,B,C,C,C,B,C,D,A,A,A,A,A,C,C,C,A,B,B,D,B,A,A,A,Moderate
911,C,C,B,C,C,C,C,B,B,B,C,B,C,A,A,A,D,C,B,D,C,B,C,B,A,C,D,C,B,D,A,C,C,C,A,High
912,B,B,C,D,B,C,A,C,B,C,C,B,C,B,B,B,A,B,D,A,B,B,C,B,D,A,C,B,C,D,B,A,B,B,B,Moderate
913,B,C,A,B,A,B,D,B,D,D,B,A,B,B,B,C,B,C,B,B,D,D,A,B,A,A,D,C,A,B,C,A,B,A,B,Moderate
914,B,A,A,C,C,A,A,A,D,B,D,B,C,A,A,C,B,D,B,D,C,A,B,B,D,C,C,B,B,D,A,C,B,B,B,Moderate
915,A,C,B,A,C,C,B,B,D,B,C,B,D,B,A,B,D,B,D,B,A,B,C,B,B,A,B,C,B,D,A,D,C,C,B,Moderate
916,A,C,C,C,B,C,D,A,D,A,A,A,C,A,C,B,C,B,C,C,B,C,A,B,A,B,D,A,B,A,B,D,C,C,D,Moderate
917,B,C,B,A,C,D,D,B,C,B,D,A,B,B,C,B,D,D,D,A,C,B,C,B,C,C,B,D,C,B,A,B,C,A,C,High
918,C,B,C,C,B,C,B,B,A,C,B,C,D,C,B,C,B,A,B,C,C,B,B,B,B,B,D,D,D,B,C,B,C,D,C,High
919,C,A,A,D,A,B,D,A,B,C,A,C,C,A,B,B,A,B,D,A,C,D,A,D,B,C,A,A,A,D,C,C,B,D,B,Moderate
920,C,A,B,A,A,B,A,A,D,A,B,D,B,C,C,C,D,C,D,A,C,A,D,B,D,A,B,A,D,B,B,C,A,B,A,Moderate
921,D,C,C,B,C,B,D,A,D,C,D,C,A,D,B,A,A,B,C,A,B,C,A,B,A,B,C,B,C,D,A,C,B,A,D,High
922,A,A,B,B,B,C,A,B,B,A,A,C,C,D,B,A,D,B,A,A,D,C,B,A,D,B,A,C,B,A,D,C,D,B,B,Moderate
923,C,C,D,B,B,B,B,C,B,C,A,B,C,B,B,B,C,A,C,B,A,C,B,D,B,C,B,D,A,B,A,A,B,B,B,Moderate
924,B,B,B,B,B,A,A,C,C,C,A,C,A,A,C,D,B,D,B,D,A,A,C,B,C,B,A,D,A,C,A,B,A,B,B,Moderate
925,B,B,D,D,C,A,A,B,B,B,C,A,B,A,A,D,A,A,A,C,C,A,B,C,B,A,B,D,A,B,B,B,B,C,D,Moderate
926,D,A,A,B,B,D,A,A,B,C,A,B,A,C,B,D,C,A,C,A,A,C,B,B,C,A,A,B,B,B,C,A,B,A,C,Moderate
927,B,B,A,A,C,A,B,B,D,B,D,A,C,C,C,A,B,D,A,B,C,B,D,D,D,A,C,D,C,B,D,D,A,C,A,High
928,B,C,B,A,C,B,C,A,C,A,C,A,A,D,D,C,C,C,B,B,B,D,C,C,C,B,B,A,B,C,D,C,B,B,B,High
929,C,C,B,C,B,A,D,C,A,C,B,B,C,D,A,C,D,D,C,C,D,A,B,B,D,B,A,C,C,D,B,B,B,D,C,High
930,A,C,D,A,C,C,A,B,C,C,A,C,A,B,B,D,D,A,A,A,A,B,C,B,D,B,B,C,C,B,C,D,D,B,D,High
931,D,A,B,D,B,C,B,A,A,B,B,B,B,A,B,D,C,B,B,C,B,D,A,B,B,A,B,A,D,B,A,B,B,B,D,Moderate
932,A,B,C,C,A,B,D,A,A,B,A,C,A,B,C,D,C,C,A,C,D,D,B,B,A,B,D,B,C,B,A,C,D,B,B,Moderate
933,B,C,D,A,B,C,A,D,B,D,D,C,A,B,B,A,D,C,B,B,C,C,A,A,C,D,A,D,C,B,B,A,B,D,A,High
934,A,A,C,B,A,C,A,B,B,B,D,B,A,A,A,A,B,B,D,C,A,D,C,B,B,D,C,C,B,B,D,B,B,B,B,Moderate
935,B,C,C,A,C,A,D,B,B,B,B,C,D,A,B,D,A,C,C,A,C,B,C,C,B,B,B,B,A,C,A,D,C,C,C,Moderate
936,C,B,A,D,B,A,C,D,B,A,C,C,D,B,D,C,B,A,C,B,D,B,A,B,B,B,C,C,C,B,D,A,D,C,C,High
937,C,C,A,B,A,D,A,D,A,C,C,A,C,C,B,D,C,B,C,B,B,B,B,B,B,D,C,B,D,A,C,A,A,A,B,Moderate
938,D,B,A,B,C,B,D,C,B,C,A,C,B,B,C,D,A,A,B,C,B,D,A,B,B,C,D,B,C,C,B,B,A,B,A,Moderate
939,D,C,C,C,C,C,C,B,C,B,B,B,B,B,D,C,B,C,C,D,D,A,A,C,D,C,B,A,A,B,B,D,B,B,C,High
940,B,C,B,C,A,A,B,A,B,B,A,B,A,D,B,D,C,B,D,B,A,D,A,A,D,B,C,B,C,C,C,D,B,B,C,Moderate
